,text,label
8465,. continues aggressive campaign in narnaud vidhan sabha of ’s hisar parliamentary constituency. i wholeheartedly welcome the families from various parties in congress 🙏 bhavyabanehisar ,1
8466,they beg for allaince day n night and cry out of frustration for lagbhag no allaince...🦎 🦎 the most unreliable political party. better to have a known enemy then a friendly snake... ,1
8467, when will schiff release the list of the members of congress who had sexual harassment claims made against them paid for with taxpayer dollars?,1
8468,success of make in india under pm ,1
8469,the new smart passport — concept of future is here. the elegant allinone identity solution for every indian citizen very soon. this project is executed by tcs in india. passport on a smart card.thank you namo🙏🇮🇳 ,1
8470, congress made them independent by launching nrega specially for unskilledcongress gave education by launching sarva siksha abhiyancongress gave them transperancy in jobs and recruitment through rtibas congress didnt give u spine to ask these question to the ruling party.,1
8471,press conference was organised in party office on the canard spread by aap calling people in delhi that their vote has been struck down from the voter role.modinewindia meraparivarbhajapaparivar ,1
8472,a politician like modi thinks of the next election. a statesman like imran khan thinks of the next generation.pakistanleadswithpeace imrankhan,1
8473,bjp claims that the rafale documents have got stolen but they don’t know who stole it. here is a proof that chacha nehru stole it chowkidarchorhai ,1
8474,can u tell me price of that fine quality khadi wear by your inc looters. also tell me price of wardrobe contents of italian looteri her daughter. they all were enjoying on looted money are on bail. modi ji using income from legal sources or gift which will later be auctioned. ,1
8475,rahul gandhi wasnt comfortable with ashok chavan taking decisions lawyer congpolljolt ,1
8476,all the best to the candidates of aap in delhi .may victory be yours ,1
8477,please send this personal message of modi ji to as many people as possible 🙏🏻👇👇 ,1
8478,nsa spent years pretending that this program was vital to national security—despite the massive privacy concerns—in countless public speeches and in testimony before congress. now they are all but admitting they were at the very least wildly exaggerating if not outright lying. ,1
8479,mumbai congress president attended th annual cwc celebration in yari road versova today. ,1
8480, what were u in aap ? a publicity sweeper ? 🤔,1
8481,the call for papers is now open for as the rd world petroleum congress comes to houston. come be a part of this global event. submit your abstract now ,1
8482,liberals pidis right now pulwama happened blame modibalakot strikes happened thank iaf no credit to modimasoodazhar declared global terrorist thank you china 😍😘chowkidarmeinzorhai,1
8483,more good men will die tonight because modi wants to be pm,1
8484,bengal the communist challenge by cushrow irani. written in .must read. gives detailed statistics demolishes false propaganda of naxals cpi/cpim abt the so called land reforms.interestingly naxalbari never had big landlords. so who were the commies fighting ? 🤔,1
8485, further if anyone wants to defeat the bjp its . after all the humiliation interference he suffered at their hands. so dont doubt his will.,1
8486,democratic society congress cochair and hdp hakkari mp leyla güven has reached day of her hunger strike demanding the end of isolation against kurdish peoples leader abdullah ocalan monthshungerstrike ,1
8487,there is no point for biased or supportive but this is heinous massacre. year old govindraj killed for praising modiincident took place in tamilnadugovindaraj was attacked by gopinath a dmk supporter he immediately collapsed and died on the spot.justiceforgovindraj ,1
8488,hope cm will provide enough proof to the court which he had against robert vadra long back so the corrupt may finally go to jail.or hes too busy wooing thugbandhan to beat modi this coming elections?robertvadra ,1
8489,. president on why congress should restore pell grant eligibility to people in prison. thank you and for cosponsoring the real act. ,1
8490, chowkidar chor haichowkidarchorhai votebjpout chowkidarhichorhai voteforcongress votehatesout modi has done nothing in order to curb corruption. rather chor chowkidar has encouraged corruptions. ,1
8491,is the mha issuing a notice to rahul gandhi asking questions about his british citizenship too little too late? read out to know the inside story and relevant details about this massive devlopment,1
8492,oh now i get it. the whole thing is done by modi to get support for rafael jets. he made abhinandhan fly mig though he’s been su pilot for many years. he knew paf would easily shoot it down though paf also shot down su. now he gets to talk about rafael election cycle.,1
8493,proof finally pakistani pimps in india liberals and traitor congressis asking proof of terrorist killed in airstrikes. from pakistans own mouth. ,1
8494,not even the evm can save the bjp now. moditohgaya,1
8495,modiwaveone more decicive and incisive strike with spice which dents a hole in the bunker modis popularity will pierce through the roof of janapath making a much bigger hole visible to naked eye biased foriegn agency high resolution satellite image not required,1
8496,when v p singh who resigned as the defence minister to lead the opposition onslaught on rajiv gandhi would ask the crowd “bofors ka dalal kaun hai?” crowd would yell back rajiv gandhi ,1
8497,humour is a congress asset. rivals prefer rumoursloksabhaelections,1
8498,indian farmers are facing the worst price slump in years. incomes are at a historic low wages have been stagnant.modi sarkaras antifarmer policies have caused this rampant distress. promises to put farmers on the path to karz mukti/ freedom from indebtedness. ,1
8499,i invest in equity as an individual. i pay ltcg % taking grandfathering as on jan i invest as a company i pay straight .% mat with no grandfathering is it fair? time to change this law brought by congress look into it not fair,1
8500,kcr is modis is simply trying to fool around at modis behest. kcr and jagans first choice will be modi if he can form the they cant help nda to form government means upa doesnt need politicians know their crooked character. no one will touch them,1
8501,bjp rss caused the biggest damage to hinduism says shankaracharya swaroopananda saraswati.modimadedisaster moditohgaya,1
8502,pm dedicates various development projects to the nation in guwahati assam. northeastformodi ,1
8503,modi has been the pm for years still they dont think its the time to return to their country. they know they are safe from mob lynching riots censorship and sedition charges. ,1
8504,if you would like to limit my government to one or two issues it will be a great injustice to modi. how the government should function i have tried to create one model. pm,1
8505,loksabhaelectionsis mayawati the frontrunner among modis challengers? panelists debate on newstoday with .full video ,1
8506,now someone tell me how or sardesai or whomever else the happy coterie of mutual backscratchers chose to demean indias civil honours with could be considered more deserving recipients. ,1
8507,for a woman who went around lying about the miracle of how her own kids were born their genius their piety etc. attacking priyanka gandhi reeks of hypocrisy. and jealousy ,1
8508, if they were allowed to practice rectal exams on men in this way there would be a law out of congress about it by the end of the day today.,1
8509,big big breaking says yes congress is a muslim party.,1
8510,when students have to give gate exam roads r blocked due to heavy snowfall in jammu ashmir then comes for u.hv u ever heard government arranged its own plane ✈ to get students on their exam center?answer is no?but modi did it.namoagain modinewindia ,1
8511,one of things you get to see when on the campaign trail is spellbinding affection people have towards pm modi and the different ways they choose to express their love for himmet one such modi admirer today. take a look ,1
8512, in tamil this lady tears apart the paki apologists and the upa govt under mms who did nothing when pak kept slapping us. ,1
8513,scene inside a mumbai local train at peak hours.it captures the mood in mumbai perfectly on why the need to vote for modi.loksabhaelections ,1
8514,narendra modi v imran khan who won the war of perception? bbc news ,1
8515, is congress spokesperson?,1
8516,congressfearsrss that is why traitor savarkar wrote mercy petitions to british a terrified rss supremo deoras wrote multiple letters to indira gandhi during emergency lauding gains of emergency,1
8517, shame on you for supporting rapist bjp govt molestergangbjp,1
8518,📢 marylanders looking for a family w a baby for an unmissable allexpensespaid opportunity to turn members of congress into champions for babies fams. spread the word to find a maryland family for strollingthunder– info interest form thinkbabies,1
8519, there are only two types of people who ive seen opposed modi. someone in their family is corrupt and they want congress to come back.. they are either muslim/christian/sickulars who hate hinduism.theres no exception.,1
8520,our hearts are still healing over sandy hook. in the inaction that followed congress hit a new low. born of that grief sandy hook promise and took up the fight to endgunviolence. their tireless advocacy made passing hr and hr possible / ,1
8521,watch as exposes filechorchowkidar.under mr modiprice of rafale increased.bank guarantee exempted.pmo did parallel negotiation.delivery of aircraft delayed.no tech transfer.gifted ₹cr to ambani. ,1
8522,i think she is the most favourite and permanent poor of the congress party 😆🤣😂😅 and i feel now she should start charging money for each and every photo. hop this will get her out of poverty.congress == notanki ki dukan congadmitsjhoot rahulapologizes rahuljhootjumla ,1
8523,watch one of the accused in september mohd akhlaq lynching case vishal singh bearded man in white shirt was seen in a bjp rally in bisada village yesterday. the rally was addressed by cm yogi adityanath. .. ,1
8524,in bjp needs stronger players like sadhvi whove killed s of innocent muslims. educated bigots like jayant sinha can only garland muslim lynchers thats not good enough. ,1
8526,maharangoliits an eco friendly rangoli for the purpose of voter awareness by district administration patna. size mm place gandhi maidan patna district maharangoli ,1
8527,at the airport in delhi now on route to campaign for the congress . i thank my well wishers from the bottom of my heart for the love appreciation and respect they show on me 🙏🏻 ,1
8528,rahulforbehtarbharat with minimal income guarantee scheme will change the. map of india for better thank you ,1
8529,that the gandhi family took bribes in bofors deal is an open secret and proved. all of us investigsted the bribery. chitra subramanian got the vital docs. n ram published them. since rajiv is no more does that mean he was honest? death makes rajiv unpunishable yes but not honest,1
8530,intrusion into pakistan air space a cynical escalation by modi/bjp to tilt the election in its favour. although no one was killed or hurt this attack on our sovereignty shall not go unresponded. it is a massive mistake to test the resolve of pm imran khan and our armed forces,1
8531,there was legislation in the last congress to set a national child poverty target by cutting childpovertyinhalf in years by and . looking forward to those bills being reintroduced in the near future.endchildpoverty championschildren ,1
8532,twitter lessons for today any person having pictures with bjp leaders is officially an it cell member but leftist scum like having pictures with twitter india top officials means twitter is unbiased.,1
8533,i love this picture of namo💕 i pity your burning as..useburnol ,1
8534,dear sadhvi pragya and col purohit too were chargesheeted months before elections with months of shoddy investigation on charges that couldnt stand in court. that time instead of raising suspicion over intent u clapped for congress. kitna mila tha? ,1
8535,today historic day of the life of crore former of india.pm narendra modi has blessed the pm kisan yojna from gorakhpur district of u.p. which the first premiums of rs.. will be added to the bank account of more than crore of the country small formers. gsvjresearch centre ,1
8536, if on may bjp isnt in a position to form a govt that day we should declare ourselves as not just largest most vibrant but worlds most matured democracy,1
8537, sounds like aoc needs to be arrested immediately and fired from congress.,1
8538,bjp will be contesting upcoming lok sabha elections in sikkim in alliance with sikkim krantikari morcha skm,1
8539,dhanbad ‘modi zindabad’ slogans in rahul gandhi’s roadshow boy thrashed by police for wearing modi mask,1
8540,madhya pradesh walks with congress .. vachankipakkicongress ,1
8541,when upa government came under attack they didn’t label bjp ‘desh ke dushman’. looks like modi is really walking on hotter coal calling opposition as enemy of the state in desperationpakdagayamodi rafaeldeal,1
8542,fact if modi gave cr to anil ambani so his company and his wealth should be grow. but he is going to be a bankrupt. why ? croplikethehindu,1
8543,“this was congressional oversight actually yielding new evidence of wrongdoing at the highest level of government and that’s something congress is supposed to do in our system of checks and balances” crew’s ,1
8544,pm modi changes twitter name to chowkidar narendra modi amit shah bjp cms union ministers follow his leadvia namo appmainbhichowkidar ,1
8545,the zayedmedal that was awarded to indias pm modi recently is of those bugginsturn awards that a small but rich country makes each year to a chosen leader from another country as a way of fanning the recipients ego. napoleon referred to such medals as baubles.,1
8546,manmohan singh corrupt daughters staying in usa but drawing salary in indiathis is the open book corruption of mmsbeen saying for long if investigated mms would be found no less corrupt than gandhi be surprised if crores to be found stashed overseas by mms. ,1
8547,pls look the condition of mandawali area d as road are open due to unwanted project of drain nalla alloted by mcd which project is kept open frm last months we have observed that there is mess created by your ab humne thana hai aap hatana,1
8548,modi of who thought that gst would never be successful made sure that he stuck to his words. he implemented it so poorly that it had too be a failure modivsmodi modifooledindia fekudiwas ,1
8549,respectable spotted at the akash shloka wedding.. you must keep a check on your alleged representatives/leaders.. they’re being spotted having dinners with some of your favrt ppl new controversy king in inc after sherry sibbal and others ,1
8550,never forget how cruel inhuman modi laughed at the demonetisation which hurt indians so badly many people died standing in cues some died as they couldnt get medicines jobs were lost businesses suffered demonetisationyaadrakhna ,1
8551,modi jis acche din are only for bjp its supporters. the nation stands at a loss after years of selfish governance. gobackmodi apdemandsjustice ,1
8552, congress shall make no law... prohibiting the free exercise thereof or abridging the freedom of speech or of the press... stop making the press the enemy. you are the enemyofthepeople. fakepotus,1
8553, delhi people choose aap they are the right people to fight for your rights. bjp congress is one coin with dual face. u see congress making gatbandhan ki sarkar so congress cannot take action against any corrupt party of the fear of the falling of govt.,1
8554,two more feathers removed from the gandhis caps... ,1
8555,a disability rights group has condemned modi’s remarks on dyslexia as disrespectful and insensitive. dyslexia is a learning difficulty which can cause trouble with reading writing and spelling. it is not a marker of intelligence or creativity. ,1
8556,is this woman a pathological liar or is she literally insane? ilhan omars continuous lies slander are a threat to our country those protecting it. congress should move not just to censure but to expel her from those hallowed halls enoughisenough ,1
8557, time to go full throttle on art and a having got jihadipak on the mat followed by fully secured camps for kps. security to be provided for atleast years while borders are fully secured. meanwhile go about doing pak the favour of trifurcating it for its own good.,1
8558, after a long time have seen bhupen s show .. is the only guy in his show who was objective in his analysis of the situation everybody else including the anchors were clearly biased most of them towards the bjp ,1
8559,under the upa govt. exchange price of a dollar was rs. . whereas under modi the dollar price has skyrocketed to rs. . as of today. modimehangapada ,1
8560,before terrorist used to strike every now and then. then govt was aware of where these terrorists came from. however they failed to take any strict action despite requests from the armed forces pm isbaarphirmodi,1
8561,the youngest black woman to ever serve in congress rep lauren underwood and civil rights hero rep. john lewis sat down to learn from one another and pass the torch of black leadership ,1
8562,modi is talking toilets houses electricity roads clean governance /. these dolts cant get over their pak obsession. sure modi talks about terrorism and pakistan which are important issues but thats only part of his speeches. you guys dont want to hear anything else ,1
8563,bjp general secy speaks to me ,1
8564,guys what’s your opinion about bjp,1
8565,after coming to power bjp did nothing only attacked muslims dalits more than people were killed on the name of cow a person was forced to eat cow dung a yr old was raped in j in a temple modi bhakts sangh supported the perpetrators akbaruddin owaisi. ,1
8566,this week marks my first days in congress. here is a snapshot of the things ive done in that time i look forward to continuing to work forthepeople the core principle of the agenda. ,1
8567,sadhvi prachi says modi burned godhra train and not the muslims. omg ,1
8568,i follow back. and why is this woman still in congress? it’s time we turned up the volume to say “hell no.” ilhan omar to fundraise for islamic terrorlinked palestinian organization ,1
8569,mamata is a lying shameless bitch. she has bought all the lumpens of waste bengal as her goons made the police force a bunch of cowards with no dignity. recent civic police beatings on bjp members were done by her muslim police followers. bengal civic police is a curse. ,1
8570,nyayforunemployed congress party promise interest free loans for all students. ,1
8571,senate dems block bornalive bill in one of the most shocking votes in the history of congress ,1
8572, brilliant observations sir ...must be read this piece. how the whole ecosystem run by congress institution is not danger but congress is dieing ..and they have no hope to any one who rescue the party.,1
8573,if tukaram amble was not there and kasab didnt betray indian handlers then by now hindu terror theory would have been proven by congress to the world.ek kutta apne karmo ki wajah se mara tha shahadat ki wajah se nahi.,1
8574,this is deep state at work. our judiciary compromised beyond cure. congress has the cheek to say destroying institutions. saddled us with colonial minded corrupt compromised institutions at all levels. wish bjp had guts to decolonise recast institutions ,1
8575, pay cheque from mrs gandhi secured.,1
8576, prachar mantri is a shame to every indian who takes pride in indian armed forcesjai hind 🇮🇳🇮🇳🇮🇳welcomehomeabhinandan abhinandan abhinandanreturns ,1
8577, rashida tlaib should a be removed from the congress. she called our president a motherfcker her first day. that kind of disrespectful hateful filthy talk should not be tolerated in our congress. i cant believed mi wanted this scum.,1
8578,congress party now doing international mahamilawat with pakistan for political benefits pm shri ji kaamdarkasamman,1
8579,sharing a light momentpm has a view on how trolls will react to his interview with and tune in to india today tv and aajtak tonight at to see the full interview.modionaajtak kashi ,1
8580,on india upfront at times now exposes unprecedented assault on democracy designed to halt pm modi. explosive videos never before heard testimonies and a top secret report submitted to the election commission. watch super exclusive bengalpollterrorreport.join . ,1
8581,not only but everyone should stop sending their spokespersons to tv debates . ,1
8582, madam archu if you are saying her mayawati then i would say its deadly combination of priyanka ji n mayawati which results a fucking kick off on your butt i mean on bjps butt from uttar pradesh n yeah dont forget a banana akhilesh yadav on rd may no bahana 😉 ,1
8583,pelosi just reiterated this now and said no when asked if omar would be removed from committees as gop is demanding. a newcomer member of congress has apologized for her remarks. it took them what years to notice steve king? ,1
8584, the level of heightened fake news from ’s cabal/network confirms that has conceded defeat and his tactic at this stage is to create confusion. he sees neither attendance nor energy at his meetings. his sis a damp squib. makes him look worse.,1
8585,thanks for sharing this. ive been saying this since she won the primary.... the girl you wish soros hadnt elected to congress. ,1
8586,this is what modi said against mms on china policy in as you used to question then pm in ...what happened to lal aankh dikhana chahiye tha when doklam happened during and now masud azhar case.chorbanachowkidar rahultakingindiaforward ,1
8587,what better way to celebrate iypt and iupac? congratulations to those selected as young observers for the general assembly and congress this july in paris including many acs members,1
8588,great line from congressmah raskin ‘my republican colleagues aren’t upset that you lied to congress. they are upset because you stopped lying for the president.’ muelleriscoming,1
8589,why we are upset they’re in congress👇🏼 ,1
8590,dear gangs of wasypur bjpbaki sab toh theek but where are the jobs...? will you fulfill crores jobs in elections 🤔bjpjumlamanifesto ,1
8591,muslim woman participates in vijay tv reality show few muslim men gave the choicest of abuses are accusing her of shaming islam dravidar kazhagam dolts commies freeloaders will maintain absolute silence. if it’s about bjp or rw they will gleefully be first to opine ,1
8592, aoc was caught now shes lying about it no congress person should be allowed to lie not be disciplined ,1
8593, i have a question to you brother. why is amethi the most underdeveloped city in india after decades of congress rule? don’t disappear now...,1
8594,there will be no further investigation pappu seedha jail jayega takloo 😆😆 ayegatohmodihi ,1
8595,modi haters have constipation since may that still not cured even after asking for peace prize for imran khan.liberalismisamentaldisorder,1
8596, years ago state troopers brutally assaulted civil rights demonstrators in an attempt to stop the selma to montgomery march. bloodysunday images horrified the nation and led to the passage of the voting rights act.congress honor selmas marchers and restorethevra. ,1
8597, sir at present the single aim of all of us is to get ji re elected as pm of india.. all other things and grievances can take back seat for now,1
8598,he is upper caste. a traditional bjp voter. works at a textile mill in kanpur. hasnt received his salary for months.,1
8599, . . boycott congress from india,1
8600,congress wants more answers about va campus suicides ,1
8601,currently in india its modi 🇮🇳🚩vs grand jihadi alliance 🇲🇻🇲🇷🇵🇰pakistan congress spbspncpchina aapiumltmcdmkrequest to all my followers to unite all nationalists to make modi strong and defeat these crooks 🙏🙏modidharmayudh,1
8602, if you notice nobody in congress criticised the raids strongly. rahul gandhi silent.was this a message sent by janpath to kamalnath ki aukaat mei raho warna... ?,1
8603,i hope bjp/rss leaders will not make any idiotic statement. the election is in the bag. all you have to do focus on the core message strong leadership and smart election management. please no hindu muslim cow or anything....please,1
8604,innings breakkohli’s unbeaten dhoni’s off and rahul’s off takes india to /. will aussie chase the target?bharatarmy coti thman bharatkesaath teamindia indvaus indiancricketteam lovecricket cricket ,1
8605,let me be the first one to say what is on everyone’s mindhow far will modi go to distract attention from kejriwal’s valiant fight for delhi statehood. airstrikes today what tomorrow?,1
8606,why thoothukudi ls contest between bjp’s tamilisai and dmk’s kanimozhi could go down to the wire sir very detailed article highlighting + for both the candidates.i hope tamilisai is the choice for thoothukudi. via ,1
8607,tnccminority jaslambasha campaign for krishinigiriloksabha campaign schedule for incindia candidate shri dr chella kumar chellakumarforkrishinigiri voteforcongress ,1
8608,i’ll never vote for or have short memory maybe they can forget crores of scams but i can’t. how can i vote for a shameless fellow who becomes janeudhari hindu for votes and then calls hindus terrorists and his party workers slaughters cow to protest ,1
8609,former mp baijayant jay panda joins bjp ,1
8610,bjps photoshootsarkar game demolished by 💪👍 pratyekahodabharosayatrawatch the video😍💪👍😍👇 ,1
8611,“potential democratic voters consider it very important for the partys nominee to back aggressive action to slow climate change provide health insurance through the government and take executive action if congress fails to pass stricter gun laws.” ,1
8612,this badly needed political shift brings congress back to focusing on what americans want.madamspeaker,1
8613,program plan of shri. manohar parrikar’s final journey march . am to am shri. manohar parrikars mortal remains to be kept at the bjp head office panjim. am shri. manohar parrikar’s mortal remains to be taken to kala academy panjim.,1
8614, please do not sign this. this is another joke and complete dismissal of everything wethepeople voted you in to correct. congress on both sides pushing this are a disgrace and wont be forgotten.,1
8615, defending arnab goswami as a journalist is a crime the man is the mouth piece of bjp completely biased,1
8616,. “the main problem is his modi’s extraordinarily unhealthy centralization of decision making. and the utter disregard that party president amit shah has for the worker. he was a machine man like some guy from chicago.” v ⁦⁩ ,1
8617,we at work for social equality and development of all. we will strengthen our efforts further with . bjp leaders must appeal for votes based on their achievements not by using modis name. addressed a press conference today in hassan. ,1
8618,after years of conflict congress needs to rein in the forever wars see my comment . ,1
8619,no peaceniks out in the open today. got some peace in my heart myself when i saw a few women sharing this on facebook today. time to finally rid ourselves of gandhis gandugiri. ,1
8620, our schools need funding. teachers need higher salaries. students need all their supplies to be provided by the school not by their teachers. school buildings need to be wellequipped. education needs to be about learning not data to placate congress. devos needs to go,1
8621, u may or may not agree but the sikh genocide in delhi in the anger manifested towards them across the country on the brutal killing of indira gandhi is one of the main factor of erosion of khalistani movement across panjab in later yrs,1
8622,pic twitter india promoted an add.pic i reported that add hence their message regarding it.pic i get a notification in news columnpic i get to see the same add again.why are they so desperate in promoting a pappu ,1
8623,bjp official logo and tagline for election campaign . phirekbaarmodisarkar 😍😍modi modi modi 😍फिरएकबारमोदीसरकार ,1
8624, remember that kerala congress man who butchered a cow in the middle of the street.the news minute reported the cow to be a cattle.,1
8625,honourable pm ji as aware citizens and opinion leaders it is the duty of every public figure to spread this awareness. we need to vote in maximum numbers and restore faith in the world’s largest democracy. jai hind. ,1
8626,india missed golden opportunity to resolve kashmir dispute in war pm modivia namo app ,1
8627,hats off to mrs indira gandhi for being the only person to have recognised this monster for who she was. she is pure unadulterated sanghi filth who deserved to be thrown out of her house. anyone wanting to have the sanskari bhartiya bahu vs the italian dil argument is welcome. ,1
8628,cuttack chaiwallah gets padma shri pm modi hailed him during mann ki baat ,1
8629, priyanka praised the indian army..so? they were fighting against terrorism and struck the terrorist camps due to which crpf jawans were martyred in pulwama attack.,1
8630,rajiv gandhi was “corrupt no ” and also india’s biggest moblyncher ever ,1
8631,pappu is so idiotically shamelessbeing stupid enough to believe that all are stupid is the height of stupidity itself.before voting quattrocchitreya gotr brahmin after voting puts on a skullcap and declares congress is party of the muslims for the muslims and by the muslims,1
8632, congress provides specialfavours to jignesh shahowned company.feb rahulpriyanka rentout farmhouse to jigneshat exorbitant ratesjuly crore jigneshshah scam breaks outthis tells why amethi isntdeveloped mp busy in scamsrahulgandhiscamlink ,1
8633,modi promised make in india but instead he gave the rafale contract to france bullet train to japan and procured he statue of unity from china. what happened to make in india?modikinautanki ,1
8634, kindly rename inc to chor party of india .,1
8635,energy efficient lights reaches every village under pm ji’s visionary ujala scheme. now india no longer lives in darkness.modihaintohmumkinhainphirekbaarmodisarkar ,1
8636,a communist who campaigned against modi in has changed his mind in elections after seeing what modi has done in these years.read what changed his mind and why he is a modi fan now here ,1
8637,congress has the information that the australian diplomat alexander downer was a spy sent to make contact with me a couple days after two us intel guys from the us embassy did. the nyt story is upended. it’s time for the president to expose it all. is too important.,1
8638,to all attending rcn this is a great chance to win a sustainable mug making it easier to contribute to the sustainability agenda at this years congress ,1
8639,go to balakot and search for your proof rajyavardhan rathores epic takedown of sibal leaves congress speechless,1
8640,as i recall congress passed a law requiring doj to do this in the early s. so i mean maybe they wanted the law to be told enough to drink before they obeyed it. ,1
8641, we demand immediate resumption of goaminingrestartgoamining,1
8642,election song of main sara hindustan is allegedly stolen ,1
8643,bjps income increased by % after demonetisation.can mr modi or mr amit shah tell the people about the secret of getting such a huge income in a very short period.? demonetisationyaadrakhna,1
8644,then you do not understand the extreme revulsion people have in these parts for the victimisation congress did in the name of hindu terror. it is a huge emotional connect. dont worry about those who lean left because they would not vote bjp anyway. ,1
8645,in new zealand the government took immediate action on guns to save lives. in the us the gop congress stands against action to prevent gun violence and the outcome is record deaths of chilldren from guns. thread. ,1
8646,minimumincomeguaranteeduring indira gandhi rule there was a time when economy was completely cash. black money ruled. income tax slabs were as high as % if anyone earned more than ₹/month.only way can achieve largese is by taxing middle class %,1
8647,at pm ‘chowkidar chor’ jibe at pm modi backfires. sc asks rahul to explain why he is using its recent order on rafale to allegedly mislead voters into thinking that the ‘pm is a chor’. join on india upfront and tweet with rahuljhootkasach. / ,1
8648, and in a couple of years they’d have her groomed to run for congress,1
8649,hindussofttarget rajiv gandhi was killed by a tamilian so according to him all tamils are terrorists? what a logic have you become wild for few votes?,1
8650,electiondirtycash goondagardi at aicc😡 typical of culture of hooliganismarrogance corruption that defines the very core of gandhi personal undoubtedly their chief illegal moneybags in trouble. time upcongresschorhai rahulgandhichorhai congressbhagao,1
8651,“in order for gandhi to be a south african hero it became necessary to rescue him from his past and rewrite it. gandhi himself began that project. some writers of history completed it.” b.r. ambedkararundhati roys. anand. “annihilation of caste.” ,1
8652, he joined ? or will join tomorrow ? bcz modi ji is coming,1
8653,rep. doug collins releases unredacted lisa page testimony to congress ,1
8654,modi’s strategy in tamil nadunamo is the only contemporary politician who can do this he always puts india first. this will be his legacy.tamilnadu modi,1
8655,in gujarat cm narendra modi announced the discovery of india’s largest gas reserves in the kgbasin worth ₹ cr by gspc. loans worth ₹ cr was taken by gspc and they awarded contracts to their favourite companies but no gas could be extracted. corruptmodi ,1
8656,was the comment of ali and bajrangbali a conscious effort by the bjp to polarise the votes in u.p.? asks bjp ,1
8657,congress announces candidates for lok sabha seats in chhattisgarh ,1
8658,we really want a modi not a vajpayee. even vajpayee would have hesitated to do surgical strikes and airstrikes. and modi is one who wont hesitate to ghar pe ghus ke maarna if his patience is put to test ,1
8659, forget bhartighosh of bjp jihadididi is able to tackle all her opponents in wastebengal...loksabhaelections ,1
8660,bjp says lives should have been taken for sterlite we took only in tuticorin .. say thanks citizens of thoothukudi..note this is from a press meet in which chowkidhar of sterlite tamilnadu state president and tuticorin mp candidate tamil isai spoke clearly ..,1
8661,sanders is a senator. why isnt he in washington do his job for the people of vermont? he has one of the worst attendance records in congress. vermont has low standards for accountability apparently. ,1
8662,th phase over pappu will soon be sexprime minister .................in bangkok 😂aayegatohmodihi pappuphirsephail ,1
8663,lol. when did general secretaries of bjp join congress ji? 🤔also all three ladies are different. ,1
8664, check the language of bjp spokesperson. what a party and what a party worker,1
8665,the only thing that india will miss once is relieved of his duties as pm is a grand villain who can sabotage all the institutions and hold the country to ransom.,1
8666, your character is sinking with each passing day. the nation will only progress to greater heights with each passing day under the leadership of modi for many more years to come.,1
8667,whenver bhakts bark modivswhotell them and solemnly modi vs we the people of india....period.,1
8668,general election live priyanka attacks up govt. over unpaid dues of sugarcane farmers ,1
8669,delhi cm and bengal cm have declared that if jihadi terrorist maulana masood azhar is really dead both of them will attend his funeral will represent pappu and sonia as usualmasoodazhardead 🤣🤣🤣🤣🤣 ,1
8670, also present at the th world congress against the death penalty notothedeathpenalty ,1
8671, is simply following a law passed by congress in the s. not an abuse. otherwise all declarations would be abusive.,1
8672,positive news for the day.foreign institutional investors fiis have pumped in rs crore this month so far.rupee is at same level vs dollar as opposition is shitting bricks.investors are expecting namo back in office.govt has worked hard. keep fighting/winning,1
8673, it can be taken as first defence minister from tamilanadu. you can also sharp your history aswal.,1
8674,it’s climateweek in congress with + climate hearings in the house protests this morning and a green new deal vote coming up. read the thread /,1
8675,live congress president from ranchi for more ,1
8676,muslim students opened fire and thrashed bjp workers students passers by and media people after a protest against owaisis visit to amu,1
8677,request pm ji ji to speed up th generation advanced multirole combat aircraft and make sure its production is faster unlike tejas so that india meets squadrons strength. also industrialists like must help,1
8678,well ji are you sending bangles to pm modi. 👉 between terrorist incidents in j saw a rise of %👉 in last years j saw % rise in death of security personnel👉 major terrorist attacks have taken place under modi govt,1
8679,kanhaiya kumar who is contesting from bihar’s begusarai as a cpim candidate faced protests by angry locals during his roadshow in one of the villages in the constituency.,1
8680,the honour of the real first chowkidar is dr proven track record he has taken the mighty powerful corrupt crooks criminals in helm of power ... salute the one man army his fight against corruption goes on despite internal sabotage backroom closed door deal ,1
8681,why has congress become so dysfunctional? jeff bergner after decades working in congress shares his unique perspectivefull video/podcast ,1
8682,imran khan lets be civil and have discussion modi ,1
8683,as a first time voter i’m aware of the power of my vote and the strength it can lend to pm modi’s mission to build a new india. i pledge to make my first vote count by voting for the one one and only one who has got things done. myfirstvoteformodi,1
8684,bjp president amit shah in ahmedabad gujarat after pulwama attack everyone thought surgical strikes cant be done this time what will happen now? at that time pm modis govt did an airstrike on the th day and killed more than terrorists. ,1
8685,isnt it the biggest tragedy of ind that apprehensions are being cast on the integrity of this man just bcoz he has made life of corrupts miserable? bharatbacksmodi northeastformodi tnwelcomesmodi ,1
8686,door to door campaign for candidate from bathinda bhaiya.. ,1
8687, i always say this community is back stabber. mind you if they find strong candidate from congress who can defeat modi than they will back stab mahagathbandhan as well and vote congress. question is when will hindus wake up ?,1
8688,so hero of indian secular cheerleadersimran khan wants to kill modi. listen what khans closest pak minister sheikh rashid sayspak must do first strike and kill the bastrd =modi. hope you are aware. punish jihadis before they harm us. ,1
